id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
11510,Ted Cruz,0.6667,yes,1,Negative,0.6667,FOX News or Moderators,0.6667,,Accolaidia,,0,,,@DebsSay @FoxNews @Ted I noticed too! #GOPDebate  #GOPDebates they keep starting with Bush GRR,,8/6/15 19:35,6.29E+17,,
11511,Donald Trump,1,yes,1,Negative,0.6548,FOX News or Moderators,0.6548,,richshipleyjr,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:35,6.29E+17,,
11516,Donald Trump,1,yes,1,Negative,0.6632,Immigration,0.6842,,fsxbc,,0,,,"@pattonoswalt @MedievalTimes He sure did. Come on down to the border, with its jousting, jugglers and large meats! #GOPDebates",,8/6/15 19:35,6.29E+17,"Tampa, FL",Eastern Time (US & Canada)
11527,Ted Cruz,1,yes,1,Negative,0.6891,FOX News or Moderators,1,,Perfectly_Laura,,21,,,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebat_Ñ_",,8/6/15 19:35,6.29E+17,_É_  East Texas_é‚ ,Mountain Time (US & Canada)
11537,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,wendymau6,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:35,6.29E+17,"Chicago, IL",
11539,Ted Cruz,1,yes,1,Negative,0.6526,FOX News or Moderators,1,,cokeybest,,21,,,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 
I'm LOL at how you refuse to ask him questions!
#GOPDebat_Ñ_",,8/6/15 19:35,6.29E+17,,Eastern Time (US & Canada)
11542,Donald Trump,1,yes,1,Negative,0.6905,FOX News or Moderators,1,,bepoem,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:35,6.29E+17,"ÕÒT: 32.399828,-94.852327",Central Time (US & Canada)
11553,Donald Trump,1,yes,1,Negative,0.6593,None of the above,0.6703,,MarianDClough,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:34,6.29E+17,Montana,Mountain Time (US & Canada)
11560,Ted Cruz,0.3483,yes,1,Negative,0.6866,None of the above,1,,masg66,,11,,,RT @SupermanHotMale: Go back to Canada Asshole #GopDebates http://t.co/rUgCy5JvZQ,,8/6/15 19:34,6.29E+17,,Central Time (US & Canada)
11561,John Kasich,0.6789,yes,1,Negative,0.6533,None of the above,0.6789,,kykylandry,,10,,,RT @SalMasekela: Is Kasich aware that he's making sense? #GOPDebates,,8/6/15 19:34,6.29E+17,"Guilford, Connecticut  UVM '19",Atlantic Time (Canada)
11575,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,0.6768,,prnzsa2,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:34,6.29E+17,,
11586,Donald Trump,1,yes,1,Negative,0.6526,FOX News or Moderators,1,,valerie_hickey,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:34,6.29E+17,,
11594,John Kasich,1,yes,1,Negative,0.3507,None of the above,1,,norahgrady,,10,,,RT @SalMasekela: Is Kasich aware that he's making sense? #GOPDebates,,8/6/15 19:34,6.29E+17,"ÕÒT: 40.70562,-74.012009",Eastern Time (US & Canada)
11595,John Kasich,1,yes,1,Positive,1,None of the above,1,,msgoddessrises,,0,,,It's enough to win center!:) he's fantastic! #Kasich4Us #GOPDebates  https://t.co/tnTRjwjkbx,,8/6/15 19:34,6.29E+17,Viva Las Vegas NV.,Pacific Time (US & Canada)
11596,Ted Cruz,0.3974,yes,0.6304,Negative,0.6304,FOX News or Moderators,0.3974,,Accolaidia,,0,,,@TriciaNC1 @LUCruzCrew @FoxNews only has talked to Ted three times as of now. Why? #GOPDebates #GOPDebate #gop #TedCruz,,8/6/15 19:34,6.29E+17,,
11598,John Kasich,0.4542,yes,0.6739,Positive,0.6739,None of the above,0.4542,,JimmyJames38,,0,,,I also think Kasich is doing fine. I'm a RINO prolly #GOPDebates,,8/6/15 19:34,6.29E+17,Center of the Buckeye,Eastern Time (US & Canada)
11600,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,SandyEVetmom,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:34,6.29E+17,,
11601,Donald Trump,0.4025,yes,0.6344,Positive,0.6344,None of the above,0.4025,,kengeljack,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:34,6.29E+17,Indiana & Tongxiang City,
11602,John Kasich,1,yes,1,Positive,1,None of the above,1,,the_liamsy,,10,,,RT @SalMasekela: Is Kasich aware that he's making sense? #GOPDebates,,8/6/15 19:34,6.29E+17,"NY _Ò_«ôè FL, THE EAST END",Eastern Time (US & Canada)
11603,Donald Trump,1,yes,1,Negative,0.6562,None of the above,1,,nursingusa,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:34,6.29E+17, ,Quito
11607,John Kasich,1,yes,1,Negative,0.7111,LGBT issues,1,,EnzoWestie,,0,,,#kasich just admitted having attended a same sex wedding.  That's the sound of his shot at the nomination circling the drain.  #gopdebates,,8/6/15 19:34,6.29E+17,"Austin, Texas",Central Time (US & Canada)
11612,Ted Cruz,1,yes,1,Positive,1,None of the above,1,,BRYCE3376,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:34,6.29E+17,Stillwater,
11613,Donald Trump,1,yes,1,Negative,0.6658,FOX News or Moderators,1,,BRYCE3376,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:33,6.29E+17,Stillwater,
11614,Donald Trump,1,yes,1,Positive,1,FOX News or Moderators,1,,BamaLady10,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:33,6.29E+17,Alabama,Central Time (US & Canada)
11617,John Kasich,1,yes,1,Positive,0.6702,None of the above,1,,lori_iluvsummer,,10,,,RT @SalMasekela: Is Kasich aware that he's making sense? #GOPDebates,,8/6/15 19:33,6.29E+17,,Central Time (US & Canada)
11619,Donald Trump,1,yes,1,Negative,0.7065,None of the above,0.6413,,PS_Trading,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:33,6.29E+17,,
11622,Donald Trump,1,yes,1,Negative,0.6525,FOX News or Moderators,0.6525,,Werwolf96,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:33,6.29E+17,,
11625,Donald Trump,1,yes,1,Positive,0.3736,None of the above,1,,BRYCE3376,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:33,6.29E+17,Stillwater,
11626,Donald Trump,1,yes,1,Negative,0.6915,None of the above,1,,TheBeatlesRule4,,0,,,So does Trump have any substantive policies or...? #GOPdebates,,8/6/15 19:33,6.29E+17,,
11627,Donald Trump,1,yes,1,Positive,0.6591,None of the above,0.6591,,lindarobin3,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:33,6.29E+17,,Central Time (US & Canada)
11632,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,tamkyn,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:33,6.29E+17,USA,Eastern Time (US & Canada)
11633,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,kdbarr02,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:33,6.29E+17,kerens texas,
11634,Donald Trump,0.6761,yes,1,Negative,0.6656,FOX News or Moderators,1,,BRYCE3376,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:33,6.29E+17,Stillwater,
11635,Donald Trump,1,yes,1,Positive,0.663,None of the above,0.663,,txblondegrad,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:33,6.29E+17,"32.786456,-96.97525",Central Time (US & Canada)
11636,Donald Trump,1,yes,1,Negative,0.6095,None of the above,0.6863,,nohilary,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:33,6.29E+17,"Washington, DC",
11645,Donald Trump,1,yes,1,Negative,0.3556,FOX News or Moderators,0.3556,,xjohnlx,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:33,6.29E+17,,Eastern Time (US & Canada)
11646,Donald Trump,1,yes,1,Negative,0.3664,FOX News or Moderators,1,,Survivorx2com,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:33,6.29E+17,themartinggroup.com,Quito
11650,Donald Trump,0.4233,yes,0.6506,Negative,0.6506,FOX News or Moderators,0.4233,,AcerbicAxioms,,0,,,"Megyn - Did you call #Trump2016 names?
Bush - Not me!
Megyn - Ok! 
Seriously??? Crucify him like you do Trump!
#GOPDebates #Biased",,8/6/15 19:33,6.29E+17,Republic of Texas,
11651,Donald Trump,1,yes,1,Positive,0.6505,FOX News or Moderators,0.7147,,LEO_from_NJ,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:33,6.29E+17,Anywhere But Here,Eastern Time (US & Canada)
11652,Donald Trump,1,yes,1,Negative,0.6867,None of the above,1,,walkingdevil,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:33,6.29E+17, Pa.  USA,
11653,Donald Trump,1,yes,1,Positive,1,FOX News or Moderators,1,,NYACC1978,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:33,6.29E+17,New York,Eastern Time (US & Canada)
11655,Donald Trump,1,yes,1,Negative,0.6548,None of the above,0.3452,,breezyhanlon,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:33,6.29E+17,304,Quito
11657,Donald Trump,1,yes,1,Negative,0.6591,FOX News or Moderators,0.6591,,Suzanneprotour,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:33,6.29E+17,,
11664,Donald Trump,1,yes,1,Negative,0.6374,FOX News or Moderators,1,,lateshalynch,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:32,6.29E+17,"Atlanta, GA ",Quito
11665,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,CUTigerGirl89,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:32,6.29E+17,Clemson SC,Eastern Time (US & Canada)
11667,Donald Trump,1,yes,1,Negative,1,FOX News or Moderators,1,,Sheri0526,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:32,6.29E+17,Colorado,
11670,Donald Trump,1,yes,1,Positive,0.6713,FOX News or Moderators,1,,RobynSChilson,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:32,6.29E+17,Pennsylvania,Atlantic Time (Canada)
11672,John Kasich,0.6866,yes,1,Positive,1,LGBT issues,0.6866,,msgoddessrises,,0,,,He accepts my daughter. I'm so happy. A republican ACCEPTING MY CHILD! RT #GOPDebates #Kasich #Gaymarriage  https://t.co/po2AWD9qsd,,8/6/15 19:32,6.29E+17,Viva Las Vegas NV.,Pacific Time (US & Canada)
11674,Donald Trump,1,yes,1,Negative,0.6424,None of the above,1,,DiggerBLC3,,278,,,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,,8/6/15 19:32,6.29E+17,,Mountain Time (US & Canada)
11677,Donald Trump,1,yes,1,Positive,0.3567,FOX News or Moderators,1,,dwill6413,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:32,6.29E+17,,Central Time (US & Canada)
11680,Ted Cruz,0.4149,yes,0.6441,Positive,0.6441,None of the above,0.4149,,Sheri0526,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:32,6.29E+17,Colorado,
11683,Donald Trump,1,yes,1,Negative,1,None of the above,1,,ConradZbikowski,,1,,,"RT @TheBeatlesRule4: ""When did you actually become a Republican?"" BOOM SHOTS FIRED AGAINST TRUMP #GOPDebates",,8/6/15 19:32,6.29E+17,Minneapolis,Central Time (US & Canada)
11685,Donald Trump,1,yes,1,Positive,0.6705,FOX News or Moderators,0.6705,,AshleyAMunoz,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:32,6.29E+17,,
11686,Ted Cruz,0.6954,yes,1,Negative,0.3723,None of the above,1,,BarbofPA,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:32,6.29E+17,"Darby,Pa",Eastern Time (US & Canada)
11690,John Kasich,0.3711,yes,0.6092,Positive,0.6092,,0.2381,,DeneanBanister,,1,,,RT @msgoddessrises: #Kasich I LOVE YOU!!!!!!! RT %#GOPDebates #Gaymarriage,,8/6/15 19:32,6.29E+17,,
11691,John Kasich,1,yes,1,Positive,0.6739,None of the above,1,,SalMasekela,,10,,,Is Kasich aware that he's making sense? #GOPDebates,,8/6/15 19:32,6.29E+17,The Universe,Pacific Time (US & Canada)
11692,Donald Trump,0.4181,yes,0.6466,Negative,0.336,,0.2285,,alexcain33,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:32,6.29E+17,Knoxville TN,Eastern Time (US & Canada)
11693,Donald Trump,1,yes,1,Positive,0.6836,None of the above,1,,MarlenaRodrigz,,0,,,"I know I'm tweeting too much, but I'm just tryna to get a forced invite to Trump's next wedding. #GOPDebates #GOPteen",,8/6/15 19:32,6.29E+17,"New York, NY",Quito
11694,Donald Trump,1,yes,1,Negative,0.3525,None of the above,1,,MustangSally47,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:32,6.29E+17,USA,
11698,Donald Trump,1,yes,1,Negative,0.6585,FOX News or Moderators,0.7037,,mike_datlof,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:32,6.29E+17,"Myrtle Beach, SC",
11699,Donald Trump,1,yes,1,Negative,0.3448,None of the above,0.6552,,azeducator,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:32,6.29E+17,"Phoenix, Arizona",Arizona
11700,Donald Trump,1,yes,1,Positive,1,FOX News or Moderators,1,,ares407,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:32,6.29E+17,,
11701,Donald Trump,1,yes,1,Positive,0.6552,None of the above,0.6552,,TrumpIssues,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:32,6.29E+17,United States Of America,Pacific Time (US & Canada)
11703,Donald Trump,1,yes,1,Negative,0.665,FOX News or Moderators,0.7067,,EmileeMcmaster,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:32,6.29E+17,"Orlando , FL",
11704,Donald Trump,0.4853,yes,0.6966,Negative,0.6966,None of the above,0.4853,,laprofe63,,1,,,"RT @radmax: Trump ""often sounds like more of a Democrat than a Republican"". Stop trying to make Liberal Trump happen! We dON'T WANT HIM!!!!_Ñ_",,8/6/15 19:32,6.29E+17,Chicagoland #USA via #NYC ,Central Time (US & Canada)
11706,John Kasich,1,yes,1,Positive,0.6898,LGBT issues,0.6898,,BrendanKKirby,,0,,,"Despite support for traditional marriage, @JohnKasich would accept daughter if she was gay. #GOPdebates #LZDebates",,8/6/15 19:32,6.29E+17,"Mobile, AL",Central Time (US & Canada)
11708,Donald Trump,1,yes,1,Negative,0.6339,None of the above,0.6339,,TheBeatlesRule4,,1,,,"""When did you actually become a Republican?"" BOOM SHOTS FIRED AGAINST TRUMP #GOPDebates",,8/6/15 19:32,6.29E+17,,
11710,Donald Trump,1,yes,1,Positive,1,FOX News or Moderators,1,,SilverBackRebel,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:32,6.29E+17,,Central Time (US & Canada)
11712,Ted Cruz,1,yes,1,Negative,0.6818,None of the above,0.6591,,BladeFyreStudio,,149,,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ª___ª_ô #GOPDebate  #G_Ñ_",,8/6/15 19:32,6.29E+17,#Vet #USN #PJNET #2A #1A #NRA,
11713,Donald Trump,1,yes,1,Positive,0.7079,None of the above,1,,hippership,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:32,6.29E+17,,Central Time (US & Canada)
11716,John Kasich,0.625,yes,1,Negative,0.375,None of the above,1,,msgoddessrises,,0,,,Told you! And he called @govsandoval ??? #Kasich2016 #GOPDebates  https://t.co/YDJeEvL31x,,8/6/15 19:32,6.29E+17,Viva Las Vegas NV.,Pacific Time (US & Canada)
11717,John Kasich,1,yes,1,Positive,1,LGBT issues,0.6512,,edfordham,,0,,,A GOP candidate who respects all - Gov John Kaisch #SameSexMarriage #GOPDebates,,8/6/15 19:32,6.29E+17,"Kilburn & W. Hampstead, NW6",Hawaii
11719,John Kasich,1,yes,1,Negative,0.6703,LGBT issues,1,,scottaxe,,1,,,RT @MHVadney: Kasich's answer on gay marriage was reasonable for someone who dislikes it. #GOPDebates,,8/6/15 19:31,6.29E+17,Los Angeles ,
11722,Donald Trump,1,yes,1,Positive,1,FOX News or Moderators,0.6809,,dudeinchicago,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:31,6.29E+17,,
11724,Ted Cruz,0.6556,yes,1,Positive,0.6333,None of the above,1,,youthpastorbry,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:31,6.29E+17,In the Bible Belt,Central Time (US & Canada)
11725,Donald Trump,1,yes,1,Positive,0.3708,FOX News or Moderators,1,,Erosunique,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:31,6.29E+17,Milan-Italy,Rome
11726,John Kasich,0.4444,yes,0.6667,Positive,0.6667,None of the above,0.4444,,hyeyoothere,,0,,,John Kasich is the most decent one out of everyone. Good speech just now. #GOPDebates,,8/6/15 19:31,6.29E+17,,Eastern Time (US & Canada)
11729,Donald Trump,1,yes,1,Positive,1,None of the above,0.6525,,Chuck1079,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:31,6.29E+17,"Pittsburgh, Pa.",Eastern Time (US & Canada)
11732,Donald Trump,1,yes,1,Negative,0.6343,FOX News or Moderators,1,,tbird_goinggalt,,0,,,#GOPDebates #FoxDebate this is ridiculous!!! Bashing Trump &amp; ignoring Cruz!!!,,8/6/15 19:31,6.29E+17,"Kalamazoo, Michigan",Eastern Time (US & Canada)
11733,John Kasich,1,yes,1,Negative,0.6628,LGBT issues,1,,SupermanHotMale,,2,,,"Dear John Kasich, Beat your Republican friends with a gay tree branch : )  #GopDebates",,8/6/15 19:31,6.29E+17,"Cocoa Beach, Florida",Eastern Time (US & Canada)
11734,Donald Trump,1,yes,1,Negative,0.6829,FOX News or Moderators,1,,yarbbla,,68,,,"RT @RWSurferGirl: I am wondering what Fox is up to with THIS debate -- get rid of Trump, Paul, Cruz, Carson? _ª___ª_ô #GOPDebates  #GOPDebate",,8/6/15 19:31,6.29E+17,,
11741,John Kasich,1,yes,1,Positive,1,None of the above,1,,thewilddiva,,0,,,Good for you John Kasich! #GOPDebates,,8/6/15 19:31,6.29E+17,"Woodbridge, NJ",Eastern Time (US & Canada)
11743,John Kasich,1,yes,1,Positive,1,LGBT issues,1,,jsn2007,,0,,,@JohnKasich Good for you! #gopdebates #gaymarriage #equality,,8/6/15 19:31,6.29E+17,USA,Eastern Time (US & Canada)
11745,Donald Trump,1,yes,1,Positive,0.6897,FOX News or Moderators,0.6552,,_hadji_911,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:31,6.29E+17,,
11748,Donald Trump,1,yes,1,Positive,1,None of the above,0.6519,,syannarmienta_,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:31,6.29E+17,,
11750,Donald Trump,1,yes,1,Positive,0.6814,None of the above,0.6403,,LadyB117,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:31,6.29E+17,,Eastern Time (US & Canada)
11752,John Kasich,1,yes,1,Positive,1,None of the above,1,,bugsboom,,0,,,"YEAH, @JohnKasich seems like the most level-headed person on that stage. In other words: he's the only sane one! #GOPDebates #GOPDebate",,8/6/15 19:31,6.29E+17,"Richmond area, VA",Eastern Time (US & Canada)
11758,John Kasich,1,yes,1,Positive,0.6506,LGBT issues,1,,MHVadney,,1,,,Kasich's answer on gay marriage was reasonable for someone who dislikes it. #GOPDebates,,8/6/15 19:31,6.29E+17,,Atlantic Time (Canada)
11760,John Kasich,1,yes,1,Positive,1,LGBT issues,0.7077,,msgoddessrises,,1,,,#Kasich I LOVE YOU!!!!!!! RT %#GOPDebates #Gaymarriage,,8/6/15 19:31,6.29E+17,Viva Las Vegas NV.,Pacific Time (US & Canada)
11764,Donald Trump,1,yes,1,Positive,1,FOX News or Moderators,0.6382,,thatx209xguy,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:31,6.29E+17,"California, USA",
11769,Donald Trump,1,yes,1,Negative,0.6739,FOX News or Moderators,0.6957,,PhyllisA,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. _ª___ª_ô #GOPDebate_Ñ_,,8/6/15 19:31,6.29E+17,,Central Time (US & Canada)
11770,Donald Trump,1,yes,1,Positive,0.6837,FOX News or Moderators,0.6354,,JOSE25626648,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:31,6.29E+17,,
11771,Ted Cruz,0.6629,yes,1,Negative,0.3596,None of the above,1,,Matwork21,,149,,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _ª___ª_ô #GOPDebate  #G_Ñ_",,8/6/15 19:31,6.29E+17,Las Vegas,Pacific Time (US & Canada)
11774,Donald Trump,1,yes,1,Negative,0.6705,None of the above,0.6591,,agimcorp,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:31,6.29E+17,Boston - Monterrey - San Pedro,Eastern Time (US & Canada)
11775,Donald Trump,1,yes,1,Positive,1,FOX News or Moderators,0.7186,,tbonpc,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:31,6.29E+17,Robertsdale Al,Central Time (US & Canada)
11778,Donald Trump,1,yes,1,Positive,0.6667,FOX News or Moderators,1,,dmilat68,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. _ª___ª_ô #GOPDebate  #GOPDebates",,8/6/15 19:31,6.29E+17,"Los Angeles, CA",
11779,Donald Trump,1,yes,1,Positive,1,None of the above,1,,RobynSChilson,,72,,,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. _ª___ª_ô #GOPDebate  #GOPDebates,,8/6/15 19:31,6.29E+17,Pennsylvania,Atlantic Time (Canada)
